pair,direction,entry,sl,tp,risk_amt,risk_pct,volume,result,exit_price,exit_time,pnl,balance,reason,score,regime,trigger,_bar_idx,exit_time_dt,month
XAU/USD,BUY,3358.03,3284.11,3427.40092,6022.41,2.0,0.26,be,3358.03,2025-04-25 08:00:00,0.0,301120.28,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3586,2025-04-25 08:00:00,2025-04
XAU/USD,BUY,3358.03,3306.91,3420.98246,6022.41,2.0,0.43,be,3358.03,2025-04-25 08:00:00,0.0,301120.28,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3586,2025-04-25 08:00:00,2025-04
XAU/USD,BUY,3314.02,3265.16,3379.31327,6022.41,2.0,0.4,be,3314.02,2025-04-28 08:00:00,0.0,301120.28,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,3592,2025-04-28 08:00:00,2025-04
XAU/USD,BUY,3314.02,3211.72,3357.28946,6022.41,2.0,0.24,be,3314.02,2025-04-28 08:00:00,0.0,301120.28,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,3592,2025-04-28 08:00:00,2025-04
XAU/USD,BUY,3338.13,3306.91,3412.13618,6022.41,2.0,0.45,be,3338.13,2025-04-29 04:00:00,0.0,301120.28,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3597,2025-04-29 04:00:00,2025-04
XAU/USD,BUY,3312.43,3284.11,3372.24132,6022.41,2.0,0.55,be,3312.43,2025-04-30 00:00:00,0.0,301120.28,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3602,2025-04-30 00:00:00,2025-04
XAU/USD,BUY,3272.36,3284.11,3368.80765,6022.41,2.0,0.67,be,3272.36,2025-05-01 00:00:00,0.0,301120.28,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3608,2025-05-01 00:00:00,2025-05
XAU/USD,BUY,3231.57,3202.04,3289.37733,6022.41,2.0,0.57,win,3289.37733,2025-05-05 08:00:00,11789.34,312909.62,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3622,2025-05-05 08:00:00,2025-05
XAU/USD,BUY,3328.77,3306.91,3387.69089,6258.19,2.0,0.65,win,3387.69089,2025-05-06 12:00:00,16868.17,329777.79,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3629,2025-05-06 12:00:00,2025-05
XAU/USD,BUY,3400.8,3299.85,3446.25087,6595.56,2.0,0.24,be,3400.8,2025-05-07 08:00:00,0.0,329777.79,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3634,2025-05-07 08:00:00,2025-05
XAU/USD,BUY,3371.95,3299.85,3427.06141,6595.56,2.0,0.28,be,3371.95,2025-05-08 04:00:00,0.0,329777.79,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3639,2025-05-08 04:00:00,2025-05
XAU/USD,BUY,3296.19,3279.42,3314.26,6595.56,2.0,1.05,be,3296.19,2025-05-29 00:00:00,0.0,329777.79,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,3728,2025-05-29 00:00:00,2025-05
XAU/USD,BUY,3321.64,3291.81,3333.43,6595.56,2.0,0.88,be,3321.64,2025-05-30 00:00:00,0.0,329777.79,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,3734,2025-05-30 00:00:00,2025-05
XAU/USD,BUY,3321.64,3291.81,3357.03,6595.56,2.0,0.56,be,3321.64,2025-05-30 00:00:00,0.0,329777.79,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,3734,2025-05-30 00:00:00,2025-05
XAU/USD,BUY,3339.85,3320.3,3358.02,6595.56,2.0,0.97,win,3358.02,2025-07-18 12:00:00,6129.99,335907.78,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,3946,2025-07-18 12:00:00,2025-07
XAU/USD,BUY,3351.4,3341.17,3371.73,6718.16,2.0,1.22,win,3371.73,2025-07-21 12:00:00,13350.94,349258.72,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,3952,2025-07-21 12:00:00,2025-07
XAU/USD,BUY,3351.4,3341.17,3392.15,6718.16,2.0,0.73,win,3392.15,2025-07-21 12:00:00,26760.98,376019.7,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,3952,2025-07-21 12:00:00,2025-07
XAU/USD,BUY,3351.62,3281.79,3403.95,7520.39,2.0,0.34,be,3351.62,2025-08-13 00:00:00,0.0,376019.7,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,4051,2025-08-13 00:00:00,2025-08
XAU/USD,BUY,3416.79,3384.68,3429.8,7520.39,2.0,0.93,be,3416.79,2025-08-29 04:00:00,0.0,376019.7,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,4124,2025-08-29 04:00:00,2025-08
XAU/USD,BUY,3416.79,3384.68,3451.4,7520.39,2.0,0.63,be,3416.79,2025-08-29 04:00:00,0.0,376019.7,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,4124,2025-08-29 04:00:00,2025-08
XAU/USD,BUY,3416.79,3384.68,3449.48,7520.39,2.0,0.65,be,3416.79,2025-08-29 04:00:00,0.0,376019.7,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,4124,2025-08-29 04:00:00,2025-08
XAU/USD,BUY,3447.9,3384.68,3503.06,7520.39,2.0,0.35,win,3503.06,2025-09-02 00:00:00,6561.61,382581.31,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,4135,2025-09-02 00:00:00,2025-09
XAU/USD,BUY,3447.9,3404.42,3501.42,7520.39,2.0,0.43,win,3501.42,2025-09-02 00:00:00,9256.93,391838.24,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,4135,2025-09-02 00:00:00,2025-09
XAU/USD,BUY,3479.26,3404.42,3591.28,7836.76,2.0,0.23,be,3479.26,2025-09-02 08:00:00,0.0,391838.24,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,4137,2025-09-02 08:00:00,2025-09
XAU/USD,BUY,3447.9,3404.42,3510.36,7520.39,2.0,0.4,win,3510.36,2025-09-02 16:00:00,10803.22,402641.46,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,4139,2025-09-02 16:00:00,2025-09
XAU/USD,BUY,3529.95,3470.11,3655.897,8052.83,2.0,0.33,be,3529.95,2025-09-03 08:00:00,0.0,402641.46,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,4143,2025-09-03 08:00:00,2025-09
XAU/USD,BUY,3477.13,3404.42,3549.08,7836.76,2.0,0.3,win,3549.08,2025-09-03 12:00:00,7754.85,410396.31,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,4144,2025-09-03 12:00:00,2025-09
XAU/USD,BUY,3559.21,3470.11,3643.72,8052.83,2.0,0.35,be,3559.21,2025-09-04 04:00:00,0.0,410396.31,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,4148,2025-09-04 04:00:00,2025-09
XAU/USD,BUY,3595.67,3511.83,3642.43786,8207.93,2.0,0.27,be,3595.67,2025-09-08 00:00:00,0.0,410396.31,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4159,2025-09-08 00:00:00,2025-09
XAU/USD,BUY,3633.59,3579.66,3673.87425,8207.93,2.0,0.42,win,3673.87425,2025-09-09 16:00:00,6131.1,416527.41,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4169,2025-09-09 16:00:00,2025-09
XAU/USD,BUY,3633.59,3579.66,3674.40315,8207.93,2.0,0.43,be,3633.59,2025-09-10 00:00:00,0.0,416527.41,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4171,2025-09-10 00:00:00,2025-09
XAU/USD,BUY,3644.17,3628.48,3691.22944,8330.55,2.0,1.02,be,3644.17,2025-09-10 20:00:00,0.0,416527.41,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,4176,2025-09-10 20:00:00,2025-09
XAU/USD,BUY,3630.03,3579.66,3659.72152,8330.55,2.0,0.55,be,3630.03,2025-09-15 00:00:00,0.0,416527.41,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4189,2025-09-15 00:00:00,2025-09
XAU/USD,BUY,3632.06,3628.48,3682.42543,8330.55,2.0,1.29,be,3632.06,2025-09-15 00:00:00,0.0,416527.41,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4189,2025-09-15 00:00:00,2025-09
XAU/USD,BUY,3677.04,3628.48,3689.92071,8330.55,2.0,0.81,win,3689.92071,2025-09-16 08:00:00,2209.71,418737.11,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4197,2025-09-16 08:00:00,2025-09
XAU/USD,BUY,3677.04,3628.48,3718.61392,8330.55,2.0,0.43,be,3677.04,2025-09-17 00:00:00,0.0,418737.11,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4201,2025-09-17 00:00:00,2025-09
XAU/USD,BUY,3665.99,3628.48,3712.11472,8374.74,2.0,0.46,be,3665.99,2025-09-18 04:00:00,0.0,418737.11,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,4208,2025-09-18 04:00:00,2025-09
XAU/USD,BUY,3641.32,3620.89,3692.45048,8374.74,2.0,1.03,be,3641.32,2025-09-19 00:00:00,0.0,418737.11,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4213,2025-09-19 00:00:00,2025-09
XAU/USD,BUY,3648.5,3646.23,3705.03833,8374.74,2.0,1.36,win,3705.03833,2025-09-22 08:00:00,208587.64,627324.75,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4221,2025-09-22 08:00:00,2025-09
XAU/USD,BUY,3740.08,3674.81,3784.49645,12546.49,2.0,0.48,win,3784.49645,2025-09-23 08:00:00,8537.93,635862.68,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4227,2025-09-23 08:00:00,2025-09
XAU/USD,BUY,3764.48,3736.95,3809.06548,12717.25,2.0,1.3,be,3764.48,2025-09-24 16:00:00,0.0,635862.68,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4235,2025-09-24 16:00:00,2025-09
XAU/USD,BUY,3736.7,3717.59,3779.0695,12717.25,2.0,1.68,be,3736.7,2025-09-25 16:00:00,0.0,635862.68,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4241,2025-09-25 16:00:00,2025-09
XAU/USD,BUY,3745.67,3722.26,3783.54133,12717.25,2.0,1.8,win,3783.54133,2025-09-26 16:00:00,20573.23,656435.91,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4247,2025-09-26 16:00:00,2025-09
XAU/USD,BUY,3818.94,3750.85,3859.99654,13128.72,2.0,0.58,win,3859.99654,2025-09-30 04:00:00,7916.28,664352.19,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4256,2025-09-30 04:00:00,2025-09
XAU/USD,BUY,3818.94,3750.85,3851.70463,13128.72,2.0,0.64,win,3851.70463,2025-09-30 04:00:00,6317.49,670669.68,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4256,2025-09-30 04:00:00,2025-09
XAU/USD,BUY,3879.31,3793.24,3945.4167,13413.39,2.0,0.39,be,3879.31,2025-10-01 16:00:00,0.0,670669.68,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,4265,2025-10-01 16:00:00,2025-10
XAU/USD,BUY,3868.78,3793.24,3915.63425,13413.39,2.0,0.55,be,3868.78,2025-10-02 00:00:00,0.0,670669.68,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,4267,2025-10-02 00:00:00,2025-10
XAU/USD,BUY,3846.06,3793.24,3904.85396,13413.39,2.0,0.73,be,3846.06,2025-10-02 16:00:00,0.0,670669.68,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,4271,2025-10-02 16:00:00,2025-10
XAU/USD,BUY,3864.39,3793.24,3913.47073,13413.39,2.0,0.52,be,3864.39,2025-10-02 20:00:00,0.0,670669.68,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,4272,2025-10-02 20:00:00,2025-10
XAU/USD,BUY,3864.39,3793.24,3912.51087,13413.39,2.0,0.5,be,3864.39,2025-10-02 20:00:00,0.0,670669.68,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,4272,2025-10-02 20:00:00,2025-10
XAU/USD,BUY,3881.81,3819.43,3909.21596,13413.39,2.0,0.83,win,3909.21596,2025-10-06 00:00:00,5893.03,676562.7,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4279,2025-10-06 00:00:00,2025-10
XAU/USD,BUY,3881.81,3853.42,3931.32479,13413.39,2.0,1.27,win,3931.32479,2025-10-06 04:00:00,23394.2,699956.91,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4280,2025-10-06 04:00:00,2025-10
XAU/USD,BUY,3881.81,3853.42,3930.46863,13413.39,2.0,1.32,win,3930.46863,2025-10-06 04:00:00,22989.69,722946.6,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4280,2025-10-06 04:00:00,2025-10
XAU/USD,BUY,3958.41,3853.42,4008.16093,14458.93,2.0,0.39,be,3958.41,2025-10-07 08:00:00,0.0,722946.6,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4287,2025-10-07 08:00:00,2025-10
XAU/USD,BUY,3980.17,3941.06,4030.52717,14458.93,2.0,0.93,win,4030.52717,2025-10-08 04:00:00,18617.0,741563.6,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,4292,2025-10-08 04:00:00,2025-10
XAU/USD,BUY,4045.79,3941.06,4100.7493,14831.27,2.0,0.37,be,4045.79,2025-10-09 00:00:00,0.0,741563.6,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4297,2025-10-09 00:00:00,2025-10
XAU/USD,BUY,4044.4,3941.06,4075.67714,14831.27,2.0,0.54,be,4044.4,2025-10-09 20:00:00,0.0,741563.6,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4302,2025-10-09 20:00:00,2025-10
XAU/USD,BUY,3987.16,3947.12,4054.85129,14831.27,2.0,1.22,win,4054.85129,2025-10-13 00:00:00,25073.62,766637.22,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4309,2025-10-13 00:00:00,2025-10
XAU/USD,BUY,3987.16,3944.66,4073.31072,14831.27,2.0,0.81,win,4073.31072,2025-10-13 04:00:00,30064.11,796701.34,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4310,2025-10-13 04:00:00,2025-10
XAU/USD,BUY,4101.84,4001.39,4172.31415,15934.03,2.0,0.43,win,4172.31415,2025-10-14 04:00:00,11179.06,807880.4,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4316,2025-10-14 04:00:00,2025-10
XAU/USD,BUY,4148.33,4090.35,4229.34314,16157.61,2.0,0.78,win,4229.34314,2025-10-16 00:00:00,22576.38,830456.78,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,4327,2025-10-16 00:00:00,2025-10
XAU/USD,BUY,4199.13,4090.35,4272.84933,16157.61,2.0,0.42,win,4272.84933,2025-10-16 16:00:00,10949.88,841406.66,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,4331,2025-10-16 16:00:00,2025-10
XAU/USD,BUY,4230.8,4090.35,4310.80236,16609.14,2.0,0.31,win,4310.80236,2025-10-16 20:00:00,9460.8,850867.47,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4332,2025-10-16 20:00:00,2025-10
XAU/USD,BUY,4342.59,4090.35,4444.21989,17017.35,2.0,0.19,be,4342.59,2025-10-17 16:00:00,0.0,850867.47,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4337,2025-10-17 16:00:00,2025-10
XAU/USD,BUY,4264.76,4185.96,4345.16033,17017.35,2.0,0.88,win,4345.16033,2025-10-20 16:00:00,17362.95,868230.42,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4343,2025-10-20 16:00:00,2025-10
XAU/USD,BUY,4346.7,4185.96,4424.09963,17364.61,2.0,0.35,be,4346.7,2025-10-21 12:00:00,0.0,868230.42,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4348,2025-10-21 12:00:00,2025-10
XAU/USD,BUY,4093.14,3947.12,4231.47408,17364.61,2.0,0.34,be,4093.14,2025-10-22 16:00:00,0.0,868230.42,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4355,2025-10-22 16:00:00,2025-10
XAU/USD,BUY,4116.39,4011.32,4237.27318,17364.61,2.0,0.49,be,4116.39,2025-10-24 00:00:00,0.0,868230.42,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4363,2025-10-24 00:00:00,2025-10
XAU/USD,BUY,4116.39,4011.32,4246.46819,17364.61,2.0,0.43,be,4116.39,2025-10-24 00:00:00,0.0,868230.42,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4363,2025-10-24 00:00:00,2025-10
XAU/USD,BUY,4110.4,4011.32,4211.91103,17364.61,2.0,0.5,be,4110.4,2025-10-26 20:00:00,0.0,868230.42,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4369,2025-10-26 20:00:00,2025-10
XAU/USD,BUY,4110.4,4011.32,4208.31156,17364.61,2.0,0.5,be,4110.4,2025-10-26 20:00:00,0.0,868230.42,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4369,2025-10-26 20:00:00,2025-10
XAU/USD,BUY,4043.6,4004.43,4125.44222,17364.61,2.0,1.46,loss,4004.43,2025-10-27 16:00:00,-17364.61,850865.81,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4374,2025-10-27 16:00:00,2025-10
XAU/USD,BUY,4232.71,4098.92,4285.32906,17017.32,2.0,0.37,be,4232.71,2025-11-13 20:00:00,0.0,850865.81,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4453,2025-11-13 20:00:00,2025-11
XAU/USD,BUY,4176.17,4098.92,4242.11753,17017.32,2.0,0.69,be,4176.17,2025-11-14 16:00:00,0.0,850865.81,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4458,2025-11-14 16:00:00,2025-11
XAU/USD,BUY,4184.88,4155.72,4226.14,17017.32,2.0,1.35,win,4226.14,2025-12-03 00:00:00,24078.69,874944.49,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,4532,2025-12-03 00:00:00,2025-12
XAU/USD,BUY,4200.89,4163.87,4260.93,17498.89,2.0,1.0,be,4200.89,2025-12-04 00:00:00,0.0,874944.49,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,4538,2025-12-04 00:00:00,2025-12
XAU/USD,BUY,4200.89,4163.87,4230.25,17498.89,2.0,1.47,be,4200.89,2025-12-04 00:00:00,0.0,874944.49,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,4538,2025-12-04 00:00:00,2025-12
XAU/USD,BUY,4198.41,4175.2,4227.62,17498.89,2.0,1.86,be,4198.41,2025-12-05 00:00:00,0.0,874944.49,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,4544,2025-12-05 00:00:00,2025-12
XAU/USD,BUY,4228.77,4194.68,4323.47,17498.89,2.0,1.02,be,4228.77,2025-12-08 00:00:00,0.0,874944.49,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,4550,2025-12-08 00:00:00,2025-12
XAU/USD,BUY,4213.83,4175.2,4217.94,17498.89,2.0,2.28,be,4213.83,2025-12-08 20:00:00,0.0,874944.49,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,4555,2025-12-08 20:00:00,2025-12
XAU/USD,BUY,4191.7,4176.13,4232.15,17498.89,2.0,1.74,be,4191.7,2025-12-10 08:00:00,0.0,874944.49,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,4564,2025-12-10 08:00:00,2025-12
XAU/USD,BUY,4208.23,4196.85,4237.39,17498.89,2.0,2.4,be,4208.23,2025-12-10 08:00:00,0.0,874944.49,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,4564,2025-12-10 08:00:00,2025-12
XAU/USD,BUY,4229.87,4196.85,4260.85,17498.89,2.0,1.52,be,4229.87,2025-12-11 08:00:00,0.0,874944.49,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,4570,2025-12-11 08:00:00,2025-12
XAU/USD,BUY,4276.31,4196.85,4420.437,17498.89,2.0,0.59,be,4276.31,2025-12-12 04:00:00,0.0,874944.49,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,4575,2025-12-12 04:00:00,2025-12
XAU/USD,BUY,4342.82,4257.24,4479.612,17498.89,2.0,0.59,be,4342.82,2025-12-15 16:00:00,0.0,874944.49,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,4584,2025-12-15 16:00:00,2025-12
XAU/USD,BUY,4297.82,4257.24,4408.386,17498.89,2.0,0.87,be,4297.82,2025-12-16 00:00:00,0.0,874944.49,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,4586,2025-12-16 00:00:00,2025-12
XAU/USD,BUY,4282.03,4196.85,4461.747,17498.89,2.0,0.5,be,4282.03,2025-12-16 04:00:00,0.0,874944.49,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,4587,2025-12-16 04:00:00,2025-12
XAU/USD,BUY,4308.01,4257.24,4344.99,17498.89,2.0,1.5,be,4308.01,2025-12-17 00:00:00,0.0,874944.49,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,4592,2025-12-17 00:00:00,2025-12
XAU/USD,BUY,4342.5,4285.51,4427.935,17498.89,2.0,0.92,be,4342.5,2025-12-18 00:00:00,0.0,874944.49,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,4598,2025-12-18 00:00:00,2025-12
XAU/USD,BUY,4342.5,4285.51,4422.562,17498.89,2.0,0.96,be,4342.5,2025-12-18 00:00:00,0.0,874944.49,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,4598,2025-12-18 00:00:00,2025-12
XAU/USD,BUY,4338.39,4309.25,4382.37945,17498.89,2.0,1.67,win,4382.37945,2025-12-22 04:00:00,26416.15,901360.64,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4611,2025-12-22 04:00:00,2025-12
XAU/USD,BUY,4438.71,4309.25,4487.12961,18027.21,2.0,0.4,win,4487.12961,2025-12-23 00:00:00,6742.4,908103.04,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4616,2025-12-23 00:00:00,2025-12
XAU/USD,BUY,4486.61,4309.25,4508.08247,18162.06,2.0,0.37,win,4508.08247,2025-12-24 00:00:00,2198.83,910301.87,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4622,2025-12-24 00:00:00,2025-12
XAU/USD,BUY,4490.8,4430.58,4530.40958,18206.04,2.0,1.48,win,4530.40958,2025-12-26 00:00:00,11974.98,922276.85,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4627,2025-12-26 00:00:00,2025-12
XAU/USD,BUY,4508.9,4448.31,4584.18165,18445.54,2.0,0.71,be,4508.9,2025-12-29 00:00:00,0.0,922276.85,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,4633,2025-12-29 00:00:00,2025-12
XAU/USD,BUY,4372.35,4308.68,4430.89978,18445.54,2.0,2.26,be,4372.35,2025-12-30 20:00:00,0.0,922276.85,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4644,2025-12-30 20:00:00,2025-12
XAU/USD,BUY,4372.35,4308.68,4423.34571,18445.54,2.0,2.19,be,4372.35,2025-12-30 20:00:00,0.0,922276.85,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4644,2025-12-30 20:00:00,2025-12
